timestamp,i,in_amt,old_swap_out_amt,ng_swap_out_amt,old_swap_balances_a,old_swap_balances_b,ng_swap_balances_a,ng_swap_balances_b,old_swap_xcp_profit,ng_swap_xcp_profit,old_swap_D,ng_swap_D,old_swap_lp_price,ng_swap_lp_price,old_swap_virtual_price,ng_swap_virtual_price,old_swap_price_scale,old_swap_price_oracle,ng_swap_price_scale,ng_swap_price_oracle,ng_swap_xcp_oracle,old_swap_last_price,ng_swap_last_price,ng_fee_receiver_balances_a,ng_fee_receiver_balances_b,old_fee_receiver_admin_balances,old_swap_totalSupply,ng_swap_totalSupply,old_swap_fee,ng_swap_fee
1705758852,0,7734.336245097239,7722.97895105421,7711.256407156764,99976792.05956222,100047573.75178888,99980839.59935911,100044293.65546685,1.000064610775285,1.0001260748517,199894609.28295967,200068957.6788179,1.9988573981620419,2.0006320038392906,1.0000908412344571,1.0001257528599026,0.998703055868218,0.9986762743344088,1.0004380639511121,1.0003804864623784,100011786.01528285,1.001470584617025,1.0003866069562335,3150.8711502743577,3152.870888979883,3096384254738078321186,100003096384254738078321186,100000000000000000000000000,26007187,26023722
1705758856,0,4994.017425704688,4987.344182647994,4979.086203199572,99981786.07698792,100042586.40760624,99985833.61678481,100039314.56926365,1.000063302697925,1.000126139810121,199894622.27212974,200068970.67334327,1.998869048203464,2.0006321620165086,1.0000902196896266,1.000125817818303,0.998703055868218,0.9986891569859792,1.0004380639511121,1.0003805146999007,100011786.0659372,1.0013380353976598,1.0003914507248042,3152.651857030626,3154.338164160838,3165033269517747131383,100003165033269517747131383,100000000000000000000000000,26009823,26019520
1705759567,1,8748.677071537173,8714.859265261452,8729.285411966697,99973071.21772267,100051335.08467779,99977104.33137284,100048063.2463352,1.0000634163761035,1.000126253684067,199924059.10016972,200068993.45311293,2.000353616955189,2.000638518314366,1.0000903075756549,1.000125931692212,0.9989970434271687,1.000172993662971,1.0004380639511121,1.0003866436100608,100011795.0919808,0.9961345234257483,1.0003829494828567,3155.222093587703,3157.4615176810844,3165033269517747131383,100003165033269517747131383,100000000000000000000000000,26001007,26027153
1705759826,0,8816.27923703551,8802.052596637372,8789.935926048665,99981887.4969597,100042533.03208114,99985920.61060987,100039273.31040914,1.000063416875117,1.0001263683595563,199924082.02524832,200069016.3932264,1.9993091263035665,2.0006377919055427,1.000090365166348,1.0001260463676644,0.9989970434271687,0.9991286646154728,1.0004380639511121,1.0003856877419504,100011798.40167053,1.0016162866833553,1.0003915129042749,3158.3660909991972,3160.0514018597682,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26003255,26019468
1705760308,0,9712.768297054863,9697.005404196563,9683.66622540551,99991600.26525675,100032836.02667694,99995633.37890694,100029589.64418373,1.0000635432309457,1.0001264946614068,199947990.93133947,200069041.6591206,2.000371757848924,2.000640532922423,1.0000904646886684,1.0001261726694743,0.9992357988041629,1.00019082031214,1.0004380639511121,1.000388176273885,100011804.61286508,1.001625542340265,1.0004008850616477,3161.829510137042,3162.9031962369077,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26002561,26012475
1705761145,0,3546.10999665257,3539.528360217583,3535.463107782798,99995146.37525341,100029296.49831672,99999179.48890358,100026054.18107595,1.000063589351465,1.0001265407698818,199984895.1298154,200069050.88283223,2.001260782869022,2.000648504277898,1.0000904898515377,1.0001262187779345,0.9996046384242365,1.001079996904531,1.0004380639511121,1.0003960559445948,100011815.45370363,1.0018594670716474,1.0004042930840584,3163.0940481546218,3163.944126918176,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26000060,26010308
1705761176,1,8540.147142522528,8514.56212332756,8521.337893952214,99986631.81313008,100037836.64545925,99990658.15100963,100034594.32821847,1.000063700346266,1.0001266518821281,200014984.09442332,200069073.11014125,2.001288451623322,2.0006490165022117,1.000090619951976,1.0001263298901448,0.9999051943027688,1.001107417816898,1.0004380639511121,1.0003963459212868,100011815.85471977,0.9970041477309476,1.0003960702325454,3165.6013524426967,3166.992326605337,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26003593,26015880
1705762104,0,812.4185975824827,810.3986703573785,809.9839380114001,99987444.23172766,100037026.24678889,99991470.56960721,100033784.34428047,1.0000637109090424,1.0001266624476954,199985045.36269838,200069075.2237168,1.9985891446171167,2.0006488562579268,1.000090612604069,1.0001263404557088,0.9996058948869762,0.9984086972238052,1.0004380639511121,1.0003961645286716,100011827.93165675,1.0024925105370834,1.0003968539812171,3165.891122624585,3167.230844931294,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26000213,26015299
1705763091,0,5219.10108611391,5207.596004777222,5203.447147651259,99992663.33281377,100031818.65078412,99996689.67069334,100028580.89713281,1.0000637787669173,1.000126730313406,200016685.49626878,200069088.7998272,2.001367865997527,2.00064946116433,1.0000906921687918,1.0001264083213974,0.9999220610967734,1.0011867259359626,1.0004380639511121,1.000396633710481,100011840.59720275,1.002209288379155,1.0004018795609726,3167.7525251026887,3168.762793676728,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26002030,26011822
1705763838,0,9558.858737293001,9534.847544334976,9530.125650449087,100002222.19155107,100022283.80323978,100006248.52943063,100019050.77148236,1.000063903032044,1.000126854585218,200053834.3501391,200069113.6596249,2.0019589204886383,2.000652743483922,1.0000908436726297,1.0001265325931696,1.000293221118143,1.001777861203622,1.0004380639511121,1.0003996676572307,100011850.13136892,1.0025182566209243,1.0004110473105896,3171.161538810434,3171.5674932203033,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26005033,26006613
1705764447,0,4596.186872534251,4582.989307700701,4582.341011050317,100006818.3784236,100017700.81393208,100010844.71630315,100014468.43047132,1.0000639627785755,1.0001269143340512,200091025.6978827,200069125.61200476,2.0023328380342247,2.0006586140798444,1.0000909554164397,1.0001265923419835,1.0006649544929629,1.002151887992242,1.0004380639511121,1.0004054191609635,100011857.94092925,1.002879684840498,1.0004154415505526,3172.8007864845217,3172.91574724898,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26012349,26004642
1705765290,1,6443.170850976097,6430.423308371816,6429.063742034633,100000387.95511523,100024143.98478305,100004415.65256113,100020911.6013223,1.0000640466153201,1.0001269981368892,200129848.8397851,200069142.37623766,2.002785679463906,2.000665021617082,1.0000911403910269,1.0001266761447944,1.0010529347025818,1.0026048555410574,1.0004380639511121,1.0004116595425918,100011868.70632271,0.998021542048299,1.0004092766177937,3174.691459466618,3175.215131819545,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26034300,26007504
1705766132,1,4334.771426885591,4327.758598602504,4325.257276510618,99996060.19651663,100028478.75620994,100000090.39528461,100025246.37274916,1.000064103076635,1.000127054521746,200103880.52635947,200069153.65567514,1.9999364872198102,2.000663651852752,1.0000911198543347,1.0001267325296332,1.000793204761636,0.999754284997852,1.0004380639511121,1.0004101768687046,100011879.42702565,0.9983821919099145,1.0004051192461614,3175.963417054863,3176.762360974132,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26025734,26009813
1705766522,1,8439.808523584003,8424.026972159465,8421.228223494903,99987636.16954447,100036918.56473352,99991669.16706112,100033686.18127276,1.0000642129721502,1.0001271643256788,200073159.90626776,200069175.6212642,1.9994386878397106,2.000662036113336,1.0000911469950362,1.0001268423335306,1.0004858837759603,0.9992565998332572,1.0004380639511121,1.0004083413337461,100011884.378978,0.998130105513598,1.0003969973060445,3178.440135017236,3179.775731926822,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26019754,26015194
1705766926,0,5186.939938318861,5171.162646615783,5171.3818408099105,99992823.1094828,100031747.40208691,99996856.10699944,100028514.79943195,1.0000642804245654,1.0001272317729932,200040175.42757306,200069189.11367705,1.9990183534367378,2.0006579383053418,1.0000911587000478,1.0001269097808232,1.0001560031755072,0.9988364807736962,1.0004380639511121,1.000404108281211,100011889.5470687,1.003051014400679,1.0004019915175,3180.2907140608113,3181.297584171354,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26006136,26011749
1705767544,1,9998.270166746055,9973.511683405892,9976.216529089032,99982849.59779938,100041745.67225365,99986879.89047036,100038513.06959869,1.0000644104601966,1.000127361870653,200056830.27463254,200069215.13889912,2.001169604135364,2.0006571179430677,1.000091321495599,1.0001270398784414,1.0003222254404522,1.0009871145002316,1.0004380639511121,1.0004030275903955,100011897.45472644,0.9975237233114075,1.0003923462331417,3183.2246194343834,3184.8684351746188,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26017126,26018786
1705768370,0,4410.588162849169,4397.8798361800655,4397.379127354356,99987260.18596223,100037347.79241748,99991290.4786332,100034115.69047134,1.0000644678173054,1.0001274192311975,200027536.8011085,200069226.6135168,1.999039733905847,2.000650662480322,1.0000913316773887,1.0001270972389673,1.0000292806402593,0.9988575014394871,1.0004380639511121,1.0003964569055344,100011908.07344696,1.002889648453911,1.0003966069764705,3184.798560706894,3186.1625762363587,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26005801,26015481
1705768932,0,8045.1819666609945,8024.1993180016225,8021.043917718731,99995305.36792889,100029323.59309947,99999335.66059986,100026094.64655362,1.0000645724096553,1.0001275238391585,200042638.35519767,200069247.53968424,2.000965922119262,2.000650943436945,1.0000914522377222,1.0001272018468945,1.0001800443707627,1.0007830992927766,1.0004380639511121,1.0003965286099261,100011915.26974937,1.0026149211688073,1.000404348726253,3187.669321758664,3188.5223154114983,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26005586,26010274
1705769637,1,5897.641542915036,5883.199199089626,5884.661221847247,99989422.1687298,100035221.23464239,99993450.99937801,100031992.28809653,1.0000646491052394,1.0001276005652966,200075136.36480612,200069262.88826767,2.0019861711373497,2.000655455330923,1.0000915907786636,1.000127278573008,1.0005047628969967,1.001803637001933,1.0004380639511121,1.0004008873352639,100011924.32352577,0.9975511662212229,1.0003986748532383,3189.3992761819654,3190.6285922733036,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26019115,26013989
1705770207,1,752.1783455408591,750.5650052516967,750.5204130597053,99988671.60372455,100035973.41298793,99992700.47896495,100032744.46644208,1.000064658892643,1.0001276103510233,200060085.64018753,200069264.845841,1.9999354816723653,2.000654407216758,1.0000915682550857,1.0001272883587313,1.0003542869511695,0.999752383167861,1.0004380639511121,1.0003998195679389,100011931.63894486,0.9978551093650504,1.0003979498074005,3189.619900487388,3190.897244720918,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26014120,26014504
1705770311,1,8604.718722567273,8584.994022177509,8585.707951949385,99980086.60970238,100044578.1317105,99984114.771013,100041349.18516465,1.0000647708536679,1.0001277223252973,200043767.28512603,200069287.24559328,1.999720788716914,2.00065441941025,1.000091644556793,1.0001274003329697,1.000190948651324,0.9995375954519419,1.0004380639511121,1.0003996077528496,100011932.96811733,0.9977076879528864,1.000389629904348,3192.144227602818,3193.971522920407,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26014414,26021053
1705770313,0,5625.227563057414,5609.73379350701,5608.392127926025,99985711.83726543,100038968.39791699,99989739.99857606,100035740.79303671,1.000064844002187,1.0001277954858019,200029173.66556233,200069301.88089398,1.9997166653119995,2.00065454271859,1.0000916950965733,1.0001274734934504,1.000044920772821,0.9995333723593549,1.0004380639511121,1.0003995847093299,100011932.99401592,1.0027619438142212,1.0003950722867352,3194.1521798414997,3195.6216659898087,3170741793945826182037,100003170741793945826182037,100000000000000000000000000,26006883,26016636
1705770457,0,2238.489538041893,2232.626987791073,2231.7819738424128,99987950.32680348,100036735.7709292,99991978.4881141,100033509.01106288,1.0000641449911334,1.0001278245972363,200029179.4870264,200069307.70445415,2.000210888704395,2.0006539089996607,1.0000913601443089,1.0001275026048757,1.000044920772821,1.00002816604087,1.0004380639511121,1.0003988927060372,100011934.8734171,1.0026258529897196,1.000397232231365,3194.9512296723783,3196.278216070391,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26005858,26015022
1705771177,1,1043.677323041367,1040.9828883113446,1041.3750954608893,99986909.34391516,100037779.44825225,99990937.11301865,100034552.68838592,1.0000641585615675,1.0001278381759695,200058197.14076453,200069310.42079464,2.0016775661386847,2.000652998089964,1.0000914219435117,1.0001275161836043,1.0003349654303126,1.001495144060279,1.0004380639511121,1.0003979545662387,100011944.239,0.997418325884316,1.000396225166029,3195.25730648281,3196.651062656044,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26014684,26015765
1705771658,1,9802.724797584706,9780.049910114372,9781.042116827615,99977129.29400505,100047582.17304982,99981156.07090181,100044355.4131835,1.0000642861174798,1.000127965752476,200043611.15600145,200069335.94167584,1.9999401344702628,2.0006525156854997,1.0000915159152326,1.00012764376007,1.0001889165253597,0.9997571396138204,1.0004380639511121,1.00039721690562,100011950.44615506,0.9976868791138643,1.0003867309546215,3198.1327458214796,3200.1543256271993,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26016467,26023610
1705771774,0,6681.720904068418,6663.345089550117,6661.73842729834,99983811.01490912,100040918.82796027,99987837.79180588,100037693.6747562,1.000064373008145,1.000128052658499,200029020.04294318,200069353.32668144,1.9996805417781003,2.0006513736282185,1.0000915789299165,1.0001277306660648,1.000042888943547,0.9994974930872611,1.0004380639511121,1.0003959009090337,100011951.95966594,1.0027577461877397,1.0003932070213286,3200.5183073662934,3202.114148116892,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26007779,26018093
1705772015,1,8468.110047316246,8446.16264651041,8449.357952338007,99975364.8522626,100049386.9380076,99979388.43385354,100046161.78480352,1.0000644831413992,1.0001281628724152,200043649.6093152,200069375.3742851,2.0004732323081127,2.000650939080694,1.0000917188164549,1.0001278408799457,1.0001888952053328,1.0002897890894038,1.0004380639511121,1.0003952458443215,100011955.12866442,0.9974082291463853,1.0003849907508993,3203.0019264144703,3205.141119052835,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26017807,26025211
1705772903,0,2321.8392103568613,2315.4617197425546,2314.903222322253,99977686.69147296,100047071.47628784,99981710.2730639,100043846.8815812,1.000064513339997,1.0001281930773858,200008686.6072424,200069381.41660035,1.9986238654875064,2.000644418504172,1.0000916901103565,1.0001278710849064,0.9998393633954319,0.9984412361558286,1.0004380639511121,1.0003886643979154,100011966.85603379,1.0027543062188977,1.0003872479383733,3203.8311031931767,3205.822219353032,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26005867,26023143
1705773466,0,2048.1751850125847,2043.2270732629884,2042.052734851295,99979734.86665797,100045028.24921459,99983758.44824891,100041804.82884635,1.0000645399722947,1.00012821972042,200023295.9644611,200069386.74637246,2.0006870492317486,2.0006437942017703,1.0000917363891144,1.000127897727932,0.9999853399424877,1.0005035936471527,1.0004380639511121,1.0003879867542256,100011974.23236665,1.0024217140690557,1.0003892356891824,3204.5625324278194,3206.4229671553444,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26008407,26021393
1705774297,0,9109.984814103138,9086.66533311683,9082.710308287034,99988844.85147208,100035941.58388147,99992868.43306302,100032722.11853805,1.0000646584173043,1.0001283381929342,200057370.29872045,200069410.44605696,2.001870540956761,2.000644802199924,1.000091905595409,1.0001280162004083,1.0003257291327683,1.0016872858938912,1.0004380639511121,1.0003887578124624,100011985.0342398,1.00256634091071,1.000398041659929,3207.815357919831,3209.0938817419787,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26013095,26014438
1705774963,1,6157.008617768298,6142.737760111614,6143.414793548185,99982702.11371197,100042098.59249924,99986725.01826946,100038879.12715583,1.0000647385189125,1.000128418308498,200094067.80509523,200069426.47267374,2.0023422783190337,2.0006499471819557,1.000092081899304,1.000128096315946,1.0006923992993357,1.0021590799656055,1.0004380639511121,1.00039374286875,100011993.71389244,0.9976821767610492,1.0003920938638922,3209.6203842248856,3211.294555380828,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26034095,26018991
1705775021,1,9457.677309298644,9438.948344329216,9436.716923090615,99973263.16536763,100051556.26980853,99977288.30134638,100048336.80446513,1.0000648617122563,1.000128541411128,200117634.442412,200069451.0985839,2.0020528258468433,2.0006500864992858,1.00009229418449,1.0001282194185366,1.0009277069360878,1.0018689374830947,1.0004380639511121,1.0003936359250971,100011994.47284909,0.9980197077615437,1.000382905833151,3212.3935385216605,3214.6764145249817,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26060205,26027195
1705775933,0,4837.751749327839,4821.0635787098845,4823.304315125248,99978100.91711697,100046735.20622982,99982126.0530957,100043513.50015,1.0000649247023503,1.000128604345053,200086316.97293803,200069463.68812147,1.9995462166168307,2.0006432213877847,1.0000922486790969,1.0001282823524411,1.0006145415419798,0.9993618799655488,1.0004380639511121,1.0003866444542957,100012006.4932117,1.0034615122463124,1.0003876122583881,3214.1216444294128,3216.0950643801816,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26034870,26022818
1705776752,1,6862.779845673843,6848.662039623674,6847.5468989750125,99971252.25507735,100053597.9860755,99975278.50619674,100050376.27999566,1.0000650140840217,1.0001286936785607,200111454.40884164,200069481.55873019,2.002054055992065,2.0006439923734547,1.0000924313738064,1.0001283716859202,1.0008656119931274,1.0018698937977175,1.0004380639511121,1.0003872367770115,100012017.22108601,0.9979428443913922,1.000380927602762,3216.133728515268,3218.5495705800267,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26058704,26029144
1705776797,0,486.5996126840457,484.9514559872806,485.1481369481479,99971738.85469003,100053113.03461951,99975765.10580942,100049891.13185872,1.0000650204210761,1.000128700010127,200127570.46048662,200069482.82532042,2.0018554250056577,2.0006436852283733,1.0000925050581342,1.0001283780174846,1.0010266811593602,1.0016709578242915,1.0004380639511121,1.0003869169455195,100012017.81290168,1.0033986013989993,1.000381402655867,3216.307592204055,3218.692291136941,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26069648,26028670
1705777494,1,1530.1650874917054,1527.6046754874512,1526.762988740935,99970211.25001454,100054643.199707,99974238.34282067,100051421.29694621,1.0000650403764462,1.0001287199291637,200159583.76389536,200069486.80999893,2.002810231547209,2.0006406744297878,1.0000926792900071,1.0001283979365148,1.0013466153052213,1.0026263518886653,1.0004380639511121,1.0003838661050992,100012026.93215337,0.998326708650469,1.0003799075522117,3216.756194563308,3219.239621793298,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26098529,26030173
1705778400,0,458.05637042535284,456.2954646835015,456.6904600621396,99970669.30638497,100054186.90424232,99974696.3991911,100050964.60648616,1.0000650463495013,1.0001287258895728,200129365.01677072,200069488.00234148,2.000021419056319,2.0006381168165457,1.0000925396270564,1.000128403896922,1.001044564572334,0.9998363616407848,1.0004380639511121,1.0003812964072332,100012038.66319567,1.0038591348767245,1.0003803551534745,3216.9198671442805,3219.373975234784,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26072643,26029719
1705779028,1,7306.649848416951,7294.508923907479,7290.371019957184,99963374.79746106,100061493.55409074,99967406.02817114,100058271.25633457,1.0000651416837671,1.0001288210307027,200146737.9578012,200069507.0347286,2.002096477525481,2.0006378213227913,1.0000927219552593,1.000128499038021,1.0012180055138067,1.0019117692796975,1.0004380639511121,1.0003808105648861,100012046.70112795,0.9983383732953752,1.00037319017066,3219.062423877115,3221.988385980558,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26099283,26037370
1705779813,1,8999.958723293965,8986.37614390589,8979.825655579161,99954388.42131715,100070493.51281403,99958426.20251556,100067271.21505786,1.0000652592639265,1.0001289382680836,200118007.98937538,200069530.48733243,1.9999666063005352,2.0006335107503603,1.0000926870426672,1.0001286162753642,1.0009306573016212,0.9997812644528788,1.0004380639511121,1.0003762651975723,100012056.75439647,0.9984908175908719,1.000364293407748,3221.7022253864297,3225.210346036702,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26089881,26047988
1705779868,1,6527.72838091081,6516.060617241014,6513.070016358858,99947872.3606999,100077021.24119495,99951913.1324992,100073798.94343877,1.0000653444855434,1.000129023328554,200093430.66914603,200069547.50314683,1.9998870715339088,2.0006329434303702,1.000092649713178,1.0001287013358073,1.000684890234611,0.9997018219665711,1.0004380639511121,1.0003755276810193,100012057.46437168,0.9982125843802087,1.000357785701033,3223.6172480788264,3227.5482704087344,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26080295,26056512
1705780652,1,9352.736189754327,9333.773383922591,9331.647332057239,99938538.58731599,100086373.9773847,99942581.48516715,100083151.67962854,1.0000654665493511,1.000129145263063,200056019.06986827,200069571.89538166,1.9989993452803052,2.000622613591157,1.0000925960946454,1.000128823270277,1.0003108350634422,0.9988146143787665,1.0004380639511121,1.000364953332069,100012067.62325157,0.9979724857574291,1.0003483723730064,3226.3621137519062,3230.900022849244,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26065865,26069927
1705781569,0,1155.5076210783616,1152.2372115727574,1152.0933900067944,99939694.09493707,100085221.74017312,99943736.99278823,100081999.58623852,1.0000654816054537,1.000129160321442,200015060.70499796,200069574.9077161,1.9984484369357756,2.000611807211519,1.0000924591298859,1.000128838328651,0.9999015546341897,0.9982644329171801,1.0004380639511121,1.0003541162785408,100012079.52258632,1.0028383126953,1.0003495409942296,3226.775566653166,3231.2395017805843,3207145423253317542603,100003207145423253317542603,100000000000000000000000000,26037934,26068193
