block,timestamp,virtual_price,xcp_profit,price_scale,price_oracle,donation_shares,totalSupply,last_donation_release_ts,donation_protection_expiry_ts,balances_0,balances_1,D
23467853,1759139279,1015707095770289841,1016807021071781745,112298497551999686808885,112647082726352197400177,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467854,1759139291,1015707095770289841,1016807021071781745,112298497551999686808885,112649475215337195111561,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467855,1759139303,1015707095770289841,1016807021071781745,112298497551999686808885,112651834780685031410822,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467856,1759139315,1015707095770289841,1016807021071781745,112298497551999686808885,112654161875466082267879,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467857,1759139327,1015707095770289841,1016807021071781745,112298497551999686808885,112656456946515909297807,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467858,1759139339,1015707095770289841,1016807021071781745,112298497551999686808885,112658720434521058594953,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467859,1759139351,1015707095770289841,1016807021071781745,112298497551999686808885,112660952774103678868269,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467860,1759139363,1015707095770289841,1016807021071781745,112298497551999686808885,112663154393904975125210,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467861,1759139375,1015707095770289841,1016807021071781745,112298497551999686808885,112665325716667513927911,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467862,1759139387,1015707095770289841,1016807021071781745,112298497551999686808885,112667467159316396027155,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467863,1759139399,1015707095770289841,1016807021071781745,112298497551999686808885,112669579133039311959575,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467864,1759139411,1015707095770289841,1016807021071781745,112298497551999686808885,112671662043365495979054,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
